Date,open_price,high_price,low_price,close_price,vol,script,Resistance,Support,pivot_upper,pivot_lower,screener,screener_side,screener_implications,user_actions,next_10_high,next_10_low,win_buy,win_sell,Alert_Uturn,Alert_Consolidation_Breakout,Waterfall_pattern_alert,Trap_Alert_POSITION,pattern_identifier_trendbreak,data_interval,Alert_details,Price_Closer_Support,Price_Closer_Resistance
2025-11-18 09:57:00+05:30,3085.3,3086.0,3085.0,3086.0,4813,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 09:59:00+05:30,3085.9,3086.6,3083.1,3084.5,12778,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:01:00+05:30,3084.5,3086.9,3084.0,3086.8,3656,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:03:00+05:30,3086.7,3089.7,3085.7,3086.7,10064,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:05:00+05:30,3086.1,3087.3,3085.0,3085.0,3135,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:07:00+05:30,3084.8,3084.9,3083.4,3084.6,5422,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:09:00+05:30,3084.2,3086.2,3083.7,3084.8,5596,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:11:00+05:30,3084.8,3084.9,3083.2,3083.6,3638,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:13:00+05:30,3083.2,3085.9,3082.1,3085.5,10306,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:15:00+05:30,3085.5,3085.5,3083.3,3084.1,6427,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:17:00+05:30,3084.1,3084.1,3081.4,3081.6,2639,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:19:00+05:30,3081.2,3085.0,3081.0,3084.8,4703,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:21:00+05:30,3084.3,3087.0,3084.3,3086.2,6220,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:23:00+05:30,3086.2,3086.9,3086.0,3086.5,2346,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:25:00+05:30,3086.5,3088.0,3086.2,3087.0,3858,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:27:00+05:30,3087.7,3087.7,3087.0,3087.3,1831,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:29:00+05:30,3087.1,3087.3,3085.0,3086.4,5715,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:31:00+05:30,3086.4,3086.4,3085.1,3085.2,5206,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:33:00+05:30,3085.4,3085.5,3083.1,3084.2,5370,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:35:00+05:30,3084.2,3085.2,3082.5,3085.0,12909,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:37:00+05:30,3084.6,3084.7,3083.4,3083.6,3143,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:39:00+05:30,3083.6,3085.3,3082.0,3084.7,9289,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:41:00+05:30,3084.9,3084.9,3084.2,3084.2,6660,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:43:00+05:30,3084.4,3084.8,3083.3,3084.8,3886,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:45:00+05:30,3084.2,3084.8,3082.0,3082.7,4598,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:47:00+05:30,3082.7,3083.9,3082.1,3082.8,2505,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:49:00+05:30,3082.8,3091.0,3082.8,3090.9,19439,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:51:00+05:30,3090.9,3090.9,3089.5,3090.3,18297,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:53:00+05:30,3090.1,3092.0,3090.1,3091.9,5635,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:55:00+05:30,3091.6,3092.7,3091.6,3092.7,5173,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:57:00+05:30,3092.5,3092.8,3090.3,3091.7,7468,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 10:59:00+05:30,3091.7,3092.0,3090.3,3091.8,4368,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:01:00+05:30,3091.8,3091.8,3090.7,3090.7,3680,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:03:00+05:30,3090.7,3090.7,3090.0,3090.3,1508,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:05:00+05:30,3090.3,3091.2,3090.0,3091.1,4174,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:07:00+05:30,3091.0,3091.2,3090.7,3091.1,3679,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:09:00+05:30,3090.7,3091.1,3090.6,3090.6,1572,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:11:00+05:30,3090.6,3091.0,3090.5,3091.0,3092,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:13:00+05:30,3091.9,3092.0,3090.5,3091.2,3656,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:15:00+05:30,3091.0,3092.3,3090.8,3092.3,5497,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:17:00+05:30,3092.3,3092.9,3091.9,3092.3,4436,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:19:00+05:30,3091.9,3092.0,3090.0,3090.0,6345,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:21:00+05:30,3090.0,3090.6,3090.0,3090.4,4314,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:23:00+05:30,3090.4,3090.8,3090.2,3090.4,4030,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:25:00+05:30,3090.4,3090.6,3090.0,3090.1,20357,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:27:00+05:30,3090.0,3090.1,3087.1,3087.1,18395,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:29:00+05:30,3087.1,3090.5,3086.3,3090.3,9395,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:31:00+05:30,3090.3,3091.7,3090.1,3091.1,4085,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:33:00+05:30,3091.0,3093.1,3090.8,3093.1,5886,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:35:00+05:30,3093.1,3093.1,3091.8,3091.8,4207,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:37:00+05:30,3091.8,3092.0,3090.2,3091.2,2613,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:39:00+05:30,3090.4,3093.7,3090.2,3092.7,5656,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:41:00+05:30,3093.4,3093.4,3091.6,3092.9,3146,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:43:00+05:30,3092.9,3095.8,3092.9,3095.4,13874,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:45:00+05:30,3095.1,3096.0,3095.1,3096.0,15464,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:47:00+05:30,3096.0,3096.5,3095.0,3095.2,3718,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:49:00+05:30,3095.0,3095.2,3092.9,3093.9,14739,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:51:00+05:30,3093.1,3095.3,3092.9,3095.2,8077,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:53:00+05:30,3095.2,3096.5,3095.0,3095.6,5253,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:55:00+05:30,3095.3,3096.2,3095.0,3095.2,8876,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:57:00+05:30,3095.2,3095.8,3095.0,3095.4,5177,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 11:59:00+05:30,3095.4,3095.4,3095.2,3095.2,5616,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:01:00+05:30,3095.2,3096.0,3094.9,3095.3,10897,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:03:00+05:30,3095.3,3095.4,3095.0,3095.0,2801,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:05:00+05:30,3095.0,3095.2,3095.0,3095.0,9043,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:07:00+05:30,3095.0,3095.2,3095.0,3095.0,5369,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:09:00+05:30,3095.1,3095.4,3095.0,3095.0,6651,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:11:00+05:30,3095.0,3095.2,3093.2,3095.0,38649,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:13:00+05:30,3095.1,3095.9,3092.9,3094.1,22493,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:15:00+05:30,3092.9,3095.2,3090.8,3092.2,8841,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:17:00+05:30,3093.0,3094.1,3091.7,3092.7,8742,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:19:00+05:30,3092.7,3092.7,3090.0,3090.6,7192,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:21:00+05:30,3091.6,3093.0,3090.0,3092.6,6193,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:23:00+05:30,3092.6,3092.6,3092.1,3092.1,3048,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:25:00+05:30,3092.0,3093.5,3090.0,3090.6,9566,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:27:00+05:30,3090.0,3091.5,3089.5,3090.8,3352,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:29:00+05:30,3090.8,3092.1,3090.0,3091.9,4478,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:31:00+05:30,3091.5,3092.0,3090.3,3092.0,2395,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:33:00+05:30,3091.9,3092.0,3090.6,3090.8,1886,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:35:00+05:30,3090.8,3090.8,3086.3,3087.3,8487,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:37:00+05:30,3087.0,3088.3,3087.0,3087.0,6277,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:39:00+05:30,3087.0,3087.1,3083.9,3085.0,11872,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:41:00+05:30,3084.4,3086.7,3084.4,3085.2,9346,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:43:00+05:30,3085.2,3085.6,3084.0,3085.5,5323,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:45:00+05:30,3085.5,3086.1,3084.1,3085.5,10597,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:47:00+05:30,3085.1,3088.5,3085.1,3088.0,6401,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:49:00+05:30,3087.0,3087.8,3085.0,3085.4,10420,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:51:00+05:30,3085.0,3087.2,3085.0,3087.2,2997,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:53:00+05:30,3086.6,3088.8,3086.4,3088.0,5968,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:55:00+05:30,3088.0,3090.3,3088.0,3090.0,10318,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:57:00+05:30,3089.4,3090.3,3089.4,3089.5,8424,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 12:59:00+05:30,3090.2,3090.3,3089.5,3090.3,4883,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:01:00+05:30,3090.0,3091.0,3089.3,3090.6,15514,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:03:00+05:30,3090.6,3095.4,3090.6,3095.2,12377,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:05:00+05:30,3095.0,3095.7,3094.7,3094.9,6750,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:07:00+05:30,3094.9,3095.1,3094.2,3094.2,10697,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:09:00+05:30,3094.5,3095.6,3093.0,3095.0,13327,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:11:00+05:30,3095.0,3095.1,3095.0,3095.1,7689,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:13:00+05:30,3095.0,3095.1,3092.8,3092.8,26731,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:15:00+05:30,3092.8,3095.7,3092.7,3095.0,17605,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:17:00+05:30,3095.2,3095.6,3094.1,3094.1,10803,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:19:00+05:30,3093.8,3095.6,3093.0,3095.1,11137,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:21:00+05:30,3095.4,3095.4,3090.6,3094.7,29216,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:23:00+05:30,3094.5,3095.4,3094.0,3095.2,11425,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:25:00+05:30,3095.2,3095.2,3090.3,3092.6,43032,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:27:00+05:30,3091.3,3098.1,3091.3,3097.7,52636,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:29:00+05:30,3097.7,3097.9,3093.3,3094.0,19750,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:31:00+05:30,3093.9,3095.9,3093.1,3095.7,4274,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:33:00+05:30,3095.7,3095.7,3093.8,3094.3,5658,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:35:00+05:30,3095.3,3095.9,3094.3,3095.9,5484,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:37:00+05:30,3095.9,3095.9,3094.0,3095.1,4285,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:39:00+05:30,3095.1,3095.4,3092.0,3092.5,9040,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:41:00+05:30,3092.5,3094.5,3092.1,3093.2,19986,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:43:00+05:30,3093.2,3099.8,3093.1,3098.8,54350,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:45:00+05:30,3098.8,3099.0,3093.0,3093.6,21734,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:47:00+05:30,3093.3,3094.9,3092.6,3093.6,19267,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:49:00+05:30,3093.6,3095.1,3093.6,3094.0,4483,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:51:00+05:30,3094.0,3095.2,3094.0,3095.0,2568,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:53:00+05:30,3095.2,3095.9,3094.9,3094.9,5666,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:55:00+05:30,3094.9,3095.0,3092.2,3092.3,15370,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:57:00+05:30,3092.3,3093.3,3092.1,3092.1,3376,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 13:59:00+05:30,3092.5,3093.8,3092.1,3093.3,2920,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:01:00+05:30,3093.3,3095.0,3093.3,3093.4,1983,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:03:00+05:30,3093.4,3095.0,3093.3,3094.7,3906,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:05:00+05:30,3095.7,3096.6,3094.6,3095.4,5424,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:07:00+05:30,3096.0,3096.0,3090.8,3093.6,21412,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:09:00+05:30,3093.5,3095.0,3092.2,3093.0,34546,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:11:00+05:30,3093.7,3096.5,3092.2,3094.4,29881,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:13:00+05:30,3094.4,3095.9,3091.5,3093.9,21126,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:15:00+05:30,3093.9,3096.0,3092.9,3093.9,6315,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:17:00+05:30,3093.9,3094.2,3093.7,3093.8,2300,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:19:00+05:30,3093.8,3093.8,3092.8,3093.0,6899,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:21:00+05:30,3093.2,3096.1,3093.0,3095.4,22949,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:23:00+05:30,3095.4,3096.8,3093.7,3094.0,25930,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:25:00+05:30,3094.0,3095.9,3093.0,3093.7,25803,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:27:00+05:30,3093.8,3095.3,3092.4,3093.5,13644,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:29:00+05:30,3093.5,3093.5,3090.6,3092.6,7608,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:31:00+05:30,3092.7,3092.7,3092.5,3092.5,4340,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:33:00+05:30,3092.5,3094.4,3092.4,3094.3,14044,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:35:00+05:30,3094.4,3097.0,3093.7,3096.3,21242,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:37:00+05:30,3096.3,3097.0,3096.2,3096.4,6549,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:39:00+05:30,3096.5,3098.2,3096.2,3098.0,23174,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:41:00+05:30,3098.0,3098.4,3093.3,3095.1,47970,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:43:00+05:30,3095.1,3096.2,3093.0,3095.1,8222,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:45:00+05:30,3095.4,3096.4,3095.1,3095.6,5026,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:47:00+05:30,3095.6,3095.7,3095.4,3095.5,4721,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:49:00+05:30,3095.5,3096.0,3093.1,3095.2,19564,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:51:00+05:30,3095.2,3097.0,3092.4,3094.0,48410,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:53:00+05:30,3094.0,3094.3,3092.0,3092.7,11950,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:55:00+05:30,3092.8,3094.8,3091.0,3093.8,13209,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:57:00+05:30,3093.8,3094.9,3093.8,3094.0,9140,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 14:59:00+05:30,3094.0,3094.5,3092.1,3092.1,20958,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:01:00+05:30,3092.1,3093.6,3091.2,3091.8,27909,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:03:00+05:30,3091.8,3094.0,3090.1,3091.6,64625,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:05:00+05:30,3091.6,3093.1,3090.1,3090.6,35363,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:07:00+05:30,3090.5,3092.0,3087.4,3089.6,81534,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:09:00+05:30,3089.4,3090.6,3086.8,3090.3,45431,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:11:00+05:30,3090.3,3091.9,3089.3,3090.6,37498,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:13:00+05:30,3090.6,3090.6,3084.0,3084.0,34556,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:15:00+05:30,3084.0,3085.3,3081.4,3084.7,52551,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:17:00+05:30,3084.8,3085.5,3082.0,3083.5,35856,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:19:00+05:30,3083.5,3084.5,3082.3,3084.1,25188,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:21:00+05:30,3084.0,3084.1,3080.0,3080.0,45798,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:23:00+05:30,3080.1,3084.0,3080.0,3083.5,47660,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:25:00+05:30,3082.9,3086.0,3080.0,3080.0,36524,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:27:00+05:30,3080.7,3082.8,3078.0,3080.0,24994,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-18 15:29:00+05:30,3080.0,3082.5,3079.2,3080.1,3367,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:15:00+05:30,3097.0,3105.9,3083.5,3098.7,98443,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:17:00+05:30,3098.9,3105.9,3098.0,3103.4,60533,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:19:00+05:30,3103.0,3105.2,3095.1,3099.9,34381,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:21:00+05:30,3100.4,3104.0,3099.6,3104.0,18675,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:23:00+05:30,3103.5,3112.0,3102.3,3109.6,39395,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:25:00+05:30,3110.0,3112.3,3107.0,3110.8,34773,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:27:00+05:30,3110.4,3113.2,3110.1,3112.7,19192,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:29:00+05:30,3112.4,3115.2,3112.4,3114.0,26872,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:31:00+05:30,3114.0,3118.0,3114.0,3117.8,37306,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:33:00+05:30,3117.2,3117.3,3110.6,3111.2,21696,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:35:00+05:30,3111.6,3114.0,3110.0,3110.6,15500,TCS,3123.82,3129.3,3124.62142857143,3110.285714285715,Momentum,Bullish,Bullish • Strong price–volume expansion beyond opening range/VWAP — directional momentum.,Bullish plan • Enter with trend; use VWAP/ORB boundary as stop. Trail with swing lows/highs.,3128.0,3108.6,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,2 mins,U-turn_expect Bearish reversal,0.0,0.0
2025-11-19 09:37:00+05:30,3110.6,3112.3,3108.6,3111.9,11460,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:39:00+05:30,3111.1,3113.1,3110.7,3112.7,15805,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:41:00+05:30,3113.5,3116.4,3113.5,3116.4,13226,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:43:00+05:30,3115.8,3121.0,3115.5,3120.6,41158,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:45:00+05:30,3120.5,3121.0,3120.0,3121.0,14535,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:47:00+05:30,3121.8,3126.7,3121.5,3125.3,40356,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:49:00+05:30,3125.5,3125.8,3121.9,3122.6,24534,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:51:00+05:30,3122.6,3124.5,3122.0,3124.0,20962,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:53:00+05:30,3123.9,3125.9,3123.0,3125.9,22541,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:55:00+05:30,3125.3,3128.0,3125.3,3127.4,19870,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:57:00+05:30,3127.5,3130.6,3125.0,3126.3,70564,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 09:59:00+05:30,3126.2,3129.0,3123.5,3129.0,12793,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:01:00+05:30,3129.0,3130.0,3127.9,3129.0,15094,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:03:00+05:30,3128.8,3129.0,3125.2,3125.5,12908,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:05:00+05:30,3126.3,3128.0,3125.6,3128.0,9213,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:07:00+05:30,3128.0,3130.9,3127.5,3130.7,51698,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:09:00+05:30,3130.9,3133.5,3130.8,3133.5,31074,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:11:00+05:30,3133.5,3133.5,3130.0,3131.3,18020,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:13:00+05:30,3131.9,3132.5,3129.7,3130.7,14869,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:15:00+05:30,3130.9,3132.1,3129.3,3132.0,15519,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:17:00+05:30,3132.4,3135.0,3132.0,3135.0,28372,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:19:00+05:30,3135.0,3136.0,3133.0,3135.9,18965,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:21:00+05:30,3135.8,3139.0,3135.8,3137.5,32867,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:23:00+05:30,3137.3,3144.6,3137.3,3141.0,89463,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:25:00+05:30,3140.5,3142.7,3139.0,3139.4,29510,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:27:00+05:30,3139.4,3139.4,3137.5,3138.7,17573,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:29:00+05:30,3138.7,3140.0,3135.0,3139.5,16075,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:31:00+05:30,3139.5,3140.3,3136.8,3138.1,11775,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:33:00+05:30,3138.1,3141.0,3138.0,3139.9,9192,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:35:00+05:30,3140.0,3141.0,3137.9,3139.5,9985,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:37:00+05:30,3139.7,3142.4,3139.5,3142.4,15085,TCS,,,,,,,,,,,,,,,,,,,,,
2025-11-19 10:39:00+05:30,3142.5,3142.7,3140.2,3140.8,9567,TCS,,,,,,,,,,,,,,,,,,,,,
